chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
1,4887584,4887828,244,4887740,11.81,5.86499,4.26841,4.18662
1,4897201,4897579,378,4897435,23.61,23.8943,12.1115,21.3916
1,4901168,4901481,313,4901336,18.24,13.3182,7.07517,11.2176
1,4916708,4916957,249,4916796,18.78,12.1886,6.59369,10.1383
1,4926826,4927402,576,4927073,22,20.5322,10.12,18.141
1,4929269,4929519,250,4929409,9.66,6.11767,4.76181,4.41571
1,4929673,4930216,543,4929837,12.88,6.6833,4.62615,4.94305
1,4931316,4932051,735,4931887,30.59,10.6508,3.94829,8.67386
1,4949186,4949521,335,4949424,17.71,7.24512,4.05634,5.4646
1,4953858,4954515,657,4953926,17.17,5.26629,3.02854,3.63745
1,4959502,4959697,195,4959628,10.2,7.64742,5.37312,5.84302
1,4979844,4981205,1361,4980641,24.15,9.79599,4.19118,7.86804
1,5016671,5016901,230,5016828,16.63,12.7578,7.42199,10.6789
1,5028157,5028536,379,5028399,13.95,11.5421,7.60549,9.51925
1,5038046,5038524,478,5038357,23.07,19.8828,9.44814,17.5148
1,5042602,5042793,191,5042717,13.42,8.55807,5.43718,6.69582
1,5043418,5043610,192,5043573,14.49,6.63603,4.128,4.90271
1,5074241,5074565,324,5074258,13.95,4.11731,2.99033,2.58395
1,5125630,5125827,197,5125773,11.27,8.92868,6.03771,7.04957
1,5126068,5126338,270,5126176,10.73,7.99793,5.86602,6.17005
1,5133078,5133255,177,5133229,9.12,5.71384,4.2602,4.05283
1,5136581,5136776,195,5136664,11.81,5.37705,3.95712,3.73426
1,5148465,5149181,716,5148708,44.54,39.9257,13.3621,36.9887
1,5158496,5158677,181,5158627,10.73,6.12668,4.60441,4.42252
1,5161609,5161968,359,5161831,20.39,8.71601,4.27817,6.84614
1,5166053,5166553,500,5166384,14.49,11.3962,7.02733,9.38174
1,5170572,5170752,180,5170615,17.17,11.2084,6.05708,9.20446
1,5199330,5199558,228,5199496,13.42,7.53305,4.80501,5.73483
1,5203514,5204049,535,5203751,34.88,10.4007,3.58791,8.43185
1,5213103,5214425,1322,5214163,24.68,23.6773,11.6532,21.1803
1,5218972,5219619,647,5219240,17.71,8.44714,4.67696,6.58876
1,5230182,5230489,307,5230274,10.73,6.56902,4.90224,4.84154
1,5237183,5237870,687,5237359,36.49,26.7525,9.37223,24.1571
1,5238431,5238709,278,5238575,12.88,10.0316,6.82994,8.09431
1,5239592,5239822,230,5239712,11.81,9.2473,6.51368,7.34654
1,5241765,5242288,523,5242106,25.76,27.0236,13.3784,24.4226
1,5250162,5250676,514,5250316,19.85,14.0733,7.47786,11.9377
1,5271221,5271580,359,5271433,17.71,15.9841,9.20662,13.7707
1,5293412,5293595,183,5293491,10.73,7.19164,5.32306,5.41207
1,5315494,5315825,331,5315697,13.42,11.1663,7.09402,9.16736
1,5329267,5329458,191,5329383,11.27,8.92868,6.03771,7.04957
1,5334577,5334793,216,5334682,11.81,8.84939,6.2489,6.97542
1,5357135,5357502,367,5357424,15.02,6.9063,4.00621,5.15424
1,5365852,5366478,626,5366333,20.39,13.9532,6.98135,11.823
1,5378299,5378763,464,5378470,17.71,16.2172,9.35393,13.9925
1,5381539,5381867,328,5381771,17.71,15.9841,9.20662,13.7707
1,5393141,5393932,791,5393661,19.32,17.2709,9.21854,15.0053
1,5402818,5403469,651,5403134,31.66,36.3089,16.613,33.4546
1,5403743,5404119,376,5403936,19.32,16.182,8.5512,13.9597
1,5406276,5407051,775,5406758,64.93,92.3088,33.5362,88.6206
1,5408260,5408432,172,5408387,6.98,4.17237,4.05708,2.62283
1,5415836,5416177,341,5416144,10.2,5.08049,3.73181,3.46239
1,5423492,5424003,511,5423698,24.15,25.9704,12.7916,23.4006
1,5424568,5425035,467,5424711,12.88,10.1966,6.93922,8.24989
1,5427744,5427988,244,5427844,16.1,13.0189,7.3559,10.9331
1,5430154,5430326,172,5430246,11.27,6.77323,4.6578,5.03016
1,5480210,5480425,215,5480340,10.2,7.99793,5.59772,6.17005
1,5480924,5481366,442,5481082,23.07,17.4005,8.02462,15.1232
1,5506671,5507460,789,5506975,15.02,4.1611,2.67081,2.62147
1,5518482,5518760,278,5518617,16.63,7.66459,4.40866,5.85628
1,5524716,5524909,193,5524844,10.73,4.35339,3.4425,2.78782
1,5563467,5563640,173,5563554,12.88,10.0316,6.82994,8.09431
1,5576140,5576765,625,5576469,23.07,20.3281,9.71034,17.948
1,5577139,5577469,330,5577302,27.9,24.8191,11.3435,22.2874
1,5590384,5590806,422,5590538,13.42,5.89378,3.84196,4.21413
1,5591939,5592794,855,5592497,47.22,46.8656,15.7379,43.7826
1,5597772,5598798,1026,5598350,28.44,28.2806,12.8558,25.6432
1,5638986,5639526,540,5639379,8.05,5.40202,4.17083,3.75833
1,5650176,5650431,255,5650334,11.81,7.56634,5.38941,5.76464
1,5652666,5652887,221,5652763,12.88,7.42301,5.10237,5.63303
1,5655183,5655832,649,5655561,40.78,49.9483,20.8909,46.8036
1,5664997,5665646,649,5665147,17.17,6.95141,3.79834,5.19463
1,5667999,5668495,496,5668255,31.66,15.1537,5.44325,12.9744
1,5673708,5673897,189,5673767,12.88,4.79185,3.46961,3.19959
1,5683597,5683857,260,5683743,11.81,6.23518,4.50825,4.52227
1,5689840,5690088,248,5689969,17.17,16.4744,9.24322,14.2306
1,5705425,5705709,284,5705612,9.66,4.33257,3.55294,2.76944
1,5707438,5707692,254,5707679,24.68,5.931,2.85374,4.2496
1,5708089,5708458,369,5708281,52.05,45.6216,13.2626,42.5652
1,5716248,5716460,212,5716442,9.12,4.87879,3.72141,3.27961
1,5717015,5717337,322,5717071,11.81,7.56634,5.38941,5.76464
1,5724701,5724930,229,5724817,14.49,7.78078,4.78623,5.96916
1,5730147,5730404,257,5730317,9.66,5.76175,4.51875,4.09776
1,5745265,5745664,399,5745408,24.15,17.386,7.77104,15.1131
1,5777708,5777952,244,5777875,13.42,11.5421,7.33254,9.51925
1,5792424,5792921,497,5792731,109.47,129.03,28.5267,125.062
1,5799854,5800040,186,5799925,8.59,6.07118,4.87595,4.3716
1,5800404,5801074,670,5800921,18.24,17.7694,9.78913,15.4755
1,5827204,5827720,516,5827488,33.27,29.0782,11.4231,26.4121
1,5833101,5833558,457,5833258,18.78,17.2504,9.73477,14.9868
1,5838718,5838987,269,5838880,16.1,3.75727,2.44258,2.25335
1,5843421,5844022,601,5843853,23.61,18.5695,8.87952,16.2486
1,5872387,5872662,275,5872550,12.88,10.3787,7.05958,8.41042
1,5873696,5873905,209,5873749,10.73,5.08049,3.91068,3.46239
1,5875023,5875337,314,5875172,25.22,26.5018,12.7954,23.9184
1,5911741,5912125,384,5911961,25.22,6.4496,2.91336,4.7308
1,5962664,5963237,573,5962914,24.15,11.1435,4.74473,9.14664
1,5976587,5976871,284,5976748,17.71,16.4744,9.51618,14.2306
1,5978393,5978929,536,5978565,20.93,10.9285,5.48187,8.93958
1,5981669,5982276,607,5981831,12.88,8.80727,6.01527,6.93423
1,5983487,5984160,673,5983642,21.46,4.47616,2.49601,2.90381
1,6008787,6009595,808,6008891,25.76,12.6201,5.35138,10.5527
1,6009887,6010059,172,6009962,11.27,6.1523,4.26765,4.44636
1,6011165,6011483,318,6011336,40.25,38.6661,14.0942,35.7599
1,6031640,6032498,858,6032081,133.08,110.733,14.8975,106.888
1,6038637,6039116,479,6038948,21.46,14.9829,7.33161,12.8098
1,6039929,6040271,342,6040137,20.39,13.9532,6.98135,11.823
1,6045786,6046000,214,6045896,15.02,13.415,7.82005,11.3127
1,6053016,6053292,276,6053223,12.34,6.6833,4.44728,4.94305
1,6057520,6057794,274,6057668,16.63,7.14161,4.13183,5.36513
1,6058182,6058576,394,6058350,23.07,3.92038,2.18853,2.4079
1,6076829,6078623,1794,6078276,34.88,36.8848,15.7863,34.0191
1,6083324,6083950,626,6083590,41.32,14.8768,4.23183,12.7082
1,6093637,6093955,318,6093794,15.02,11.8258,6.84355,9.79099
1,6100930,6101193,263,6100978,12.34,4.79185,3.33546,3.19959
1,6112409,6113004,595,6112753,42.93,28.5884,8.78563,25.9448
1,6130699,6130914,215,6130823,11.27,7.17704,4.91453,5.40026
1,6171673,6172050,377,6171833,14.49,11.483,7.08261,9.46737
1,6179908,6180235,327,6180076,18.78,12.1886,6.59369,10.1383
1,6182572,6182987,415,6182702,12.88,9.01398,6.15288,7.13321
1,6191079,6192218,1139,6191609,24.68,14.5125,6.42092,12.356
1,6198847,6199532,685,6199138,45.07,44.7429,15.3582,41.7033
1,6199988,6200476,488,6200315,12.88,10.1195,6.88825,8.17646
1,6202930,6203980,1050,6203296,56.88,77.8788,29.4419,74.3365
1,6216102,6216422,320,6216291,29.51,16.0393,6.10262,13.8233
1,6217375,6218046,671,6217697,27.37,29.9032,14.1833,27.2188
1,6220860,6221181,321,6221102,9.66,6.82875,5.24549,5.08237
1,6227680,6227912,232,6227824,7.51,4.98931,4.25621,3.38141
1,6228559,6228775,216,6228657,10.73,8.15019,5.96777,6.31189
1,6229598,6230004,406,6229753,15.02,9.31879,5.34162,7.40747
1,6232261,6232712,451,6232564,30.59,30.858,13.6903,28.1479
1,6234452,6235486,1034,6234948,44,23.6063,6.42876,21.1119
1,6237114,6237351,237,6237240,13.95,8.61482,5.6764,6.75111
1,6257563,6257871,308,6257770,10.2,6.78383,4.81648,5.04036
1,6279655,6280018,363,6279716,19.85,6.03891,3.29347,4.34818
1,6296577,6297073,496,6296797,19.85,6.46191,3.47571,4.74125
1,6312056,6312355,299,6312293,10.2,7.99793,5.59772,6.17005
1,6357993,6358399,406,6358187,14.49,9.64287,5.91877,7.71955
1,6369083,6369901,818,6369623,42.39,14.0129,3.94468,11.8787
1,6381293,6381621,328,6381357,9.12,6.11767,4.52208,4.41571
1,6389939,6390610,671,6390162,81.03,61.4418,11.7181,58.1074
1,6393933,6394395,462,6394275,19.32,5.28566,2.90252,3.65346
1,6396704,6397471,767,6397231,43.46,34.7042,11.1162,31.8975
1,6409250,6410002,752,6409422,30.05,32.8834,14.6599,30.1164
1,6412248,6413051,803,6412658,38.64,38.6843,15.0476,35.7776
1,6422498,6423011,513,6422741,18.78,13.3182,7.27245,11.2176
1,6453095,6453503,408,6453334,47.22,60.8762,23.7308,57.5497
1,6454186,6454358,172,6454244,11.81,9.2473,6.51368,7.34654
1,6458623,6458799,176,6458788,9.12,4.33257,3.37408,2.76944
1,6463011,6463826,815,6463227,29.51,16.0393,6.10262,13.8233
1,6492897,6493362,465,6493200,40.78,42.3998,16.3979,39.4091
1,6494150,6494536,386,6494406,10.73,5.08049,3.91068,3.46239
1,6494724,6495470,746,6495019,25.76,26.1519,12.8417,23.5767
1,6508454,6508920,466,6508604,15.56,6.9063,4.14036,5.15424
1,6533109,6533549,440,6533438,15.56,11.0575,6.58874,9.06345
1,6559315,6559582,267,6559414,17.71,8.44714,4.67696,6.58876
1,6564391,6564567,176,6564490,17.17,6.60524,3.63425,4.87489
1,6598726,6599049,323,6598977,7.51,4.89208,4.18918,3.29101
1,6602694,6602890,196,6602750,13.42,4.11731,2.88301,2.58395
1,6625225,6625990,765,6625725,36.49,22.5515,7.49778,20.0934
1,6627620,6628364,744,6628080,18.24,16.3894,8.94093,14.1547
1,6645237,6645745,508,6645501,38.64,28.9709,9.90883,26.3097
1,6648206,6648395,189,6648350,13.95,5.46828,3.73791,3.81907
1,6653129,6653565,436,6653356,17.17,15.9841,8.94255,13.7707
1,6687859,6688440,581,6688231,36.49,44.1045,19.0696,41.0772
1,6694187,6695245,1058,6694466,21.46,20.3102,10.5208,17.9305
1,6698246,6698810,564,6698413,30.59,25.4237,10.5288,22.8717
1,6704265,6704530,265,6704385,15.02,13.309,7.75496,11.2098
1,6710282,6710985,703,6710572,34.34,35.0307,14.4562,32.2096
1,6722141,6722602,461,6722462,18.24,9.43334,4.9043,7.51975
1,6726768,6727010,242,6726948,19.32,7.21563,3.71302,5.43583
1,6734450,6734764,314,6734495,10.73,7.78794,5.72518,5.9747
1,6764282,6764895,613,6764654,31.12,26.6287,10.7076,24.0384
1,6770205,6770479,274,6770340,23.07,21.1629,10.206,18.7518
1,6772491,6772702,211,6772572,13.95,7.53305,4.98388,5.73483
1,6786645,6787433,788,6787068,229.13,336.449,57.5322,331.694
1,6792773,6793234,461,6792975,45.07,30.4269,8.69331,27.7239
1,6808705,6809259,554,6808845,19.85,9.44694,4.88619,7.53281
1,6826544,6826766,222,6826633,12.88,4.79185,3.46961,3.19959
1,6827510,6827941,431,6827665,17.71,12.2728,6.87789,10.2199
1,6833732,6834276,544,6833960,18.24,12.1886,6.41482,10.1383
1,6868508,6869556,1048,6868833,44,16.9515,4.50013,14.6954
1,6873730,6874052,322,6873884,18.78,9.25272,4.94526,7.34867
1,6879683,6879967,284,6879861,21.46,15.2573,7.48802,13.0661
1,6899181,6899717,536,6899433,38.64,42.9858,17.572,39.981
1,6914194,6914780,586,6914536,22.54,16.3197,7.84576,14.0892
1,6938352,6938618,266,6938519,8.59,5.94877,4.79281,4.26127
1,6953556,6953788,232,6953683,22,12.6839,5.75017,10.6123
1,6958406,6958976,570,6958731,36.49,10.3504,3.40808,8.38851
1,6970278,6970862,584,6970438,15.56,12.7092,7.63341,10.6361
1,6988799,6989269,470,6989147,15.02,10.7085,6.16435,8.73
1,6992637,6993005,368,6992899,20.93,5.83711,3.1325,4.1677
1,6993190,6993487,297,6993323,25.76,8.87152,3.82241,6.99683
1,7021396,7021948,552,7021744,46.68,30.7389,8.71424,28.0297
1,7024113,7024526,413,7024277,26.29,24.1951,11.0859,21.687
1,7032060,7032324,264,7032196,17.17,12.2728,6.68061,10.2199
1,7034257,7034443,186,7034335,11.27,8.19382,5.56653,6.35162
1,7035497,7035743,246,7035548,6.98,3.70541,3.70555,2.20359
1,7039816,7040019,203,7039894,15.56,7.05388,4.22055,5.28834
1,7042669,7042843,174,7042746,17.71,8.44714,4.67696,6.58876
1,7048129,7048699,570,7048320,25.22,19.6141,8.74009,17.2563
1,7049933,7050341,408,7050197,18.78,13.6267,7.46117,11.5136
1,7051301,7051473,172,7051364,11.81,5.72617,4.17925,4.06273
1,7053700,7054222,522,7053924,26.83,28.8481,14.1564,26.1897
1,7059751,7060340,589,7060041,27.9,15.3784,6.26697,13.1832
1,7066667,7067163,496,7067054,11.81,9.08008,6.40262,7.19364
1,7070522,7070694,172,7070650,9.12,6.95302,5.06111,5.19463
1,7089293,7089525,232,7089402,13.42,6.21735,4.02655,4.50758
1,7091456,7091781,325,7091611,16.63,13.7726,8.06414,11.6519
1,7094159,7095507,1348,7094485,54.2,29.6055,6.8996,26.9299
1,7102793,7103571,778,7103300,106.78,101.113,18.5323,97.3441
1,7104579,7104813,234,7104703,13.95,7.63766,5.04987,5.83375
1,7111816,7112021,205,7111853,11.27,8.26196,5.61031,6.41563
1,7115943,7116637,694,7116377,42.93,28.5884,8.78563,25.9448
1,7139483,7140076,593,7139921,25.76,24.8595,12.0461,22.3253
1,7154032,7154256,224,7154171,10.2,7.25359,5.11955,5.47267
1,7174962,7176334,1372,7176063,34.88,31.1203,12.4063,28.4041
1,7185655,7186883,1228,7186070,54.2,40.0957,10.4145,37.1537
1,7212580,7213332,752,7212963,48.29,31.3801,8.47561,28.6538
1,7238501,7238725,224,7238581,11.81,5.86499,4.26841,4.18662
1,7241691,7242052,361,7241810,19.85,19.0866,10.608,16.7446
1,7248651,7248842,191,7248705,12.88,7.94909,5.4468,6.12704
1,7249172,7250097,925,7249443,32.2,37.8429,16.886,34.9527
1,7264728,7265358,630,7265208,46.15,9.59376,2.7734,7.67158
1,7268757,7269234,477,7268925,45.61,42.0386,14.1041,39.053
1,7287468,7287772,304,7287652,22.54,12.9088,5.99828,10.8258
1,7324092,7324641,549,7324487,24.15,20.4343,9.48517,18.0441
1,7333936,7334251,315,7334135,25.22,15.4524,6.55507,13.2534
1,7348700,7348912,212,7348808,19.85,8.3851,4.35917,6.53525
1,7361132,7361467,335,7361248,15.02,9.31879,5.34162,7.40747
1,7364339,7364763,424,7364592,13.95,10.7143,7.05932,8.73549
1,7373861,7374096,235,7373963,12.88,6.99831,4.82762,5.23651
1,7378702,7379146,444,7378792,20.39,14.2141,7.13029,12.0699
1,7380882,7381600,718,7381447,15.02,13.5228,7.88624,11.4154
1,7396592,7397953,1361,7397350,25.76,18.453,8.2685,16.1417
1,7401680,7401939,259,7401848,20.93,11.1312,5.58804,9.13458
1,7409096,7409634,538,7409242,13.42,7.53305,4.80501,5.73483
1,7426372,7426853,481,7426528,38.64,39.206,15.3482,36.2874
1,7430688,7430955,267,7430810,18.78,12.1886,6.59369,10.1383
1,7431407,7432152,745,7431556,22.54,19.5639,9.76488,17.2104
1,7435377,7435627,250,7435505,14.49,3.6454,2.58137,2.14792
1,7437592,7437851,259,7437710,15.56,13.8582,8.36268,11.7351
1,7470340,7470664,324,7470626,16.63,10.0449,5.75543,8.10602
1,7471079,7471402,323,7471129,17.71,8.44714,4.67696,6.58876
1,7500927,7501202,275,7501078,18.78,4.75456,2.82587,3.16814
1,7501947,7502332,385,7502277,29.51,13.5501,5.08552,11.4415
1,7505119,7505318,199,7505220,12.88,7.89358,5.41028,6.07435
1,7511068,7511422,354,7511293,20.93,20.1225,10.9637,17.7475
1,7514185,7514457,272,7514315,16.63,14.9606,8.81733,12.7887
1,7532601,7532773,172,7532767,17.71,5.26629,3.11798,3.63745
1,7543401,7543760,359,7543503,16.63,13.2912,7.759,11.1942
1,7554598,7554975,377,7554767,12.88,6.6833,4.62615,4.94305
1,7569374,7570135,761,7569438,29.51,6.60034,2.77392,4.87208
1,7578423,7578625,202,7578515,10.2,8.15019,5.69481,6.31189
1,7586753,7587099,346,7586936,15.02,9.31879,5.34162,7.40747
1,7605891,7606421,530,7606257,28.98,31.7888,15.2482,29.0477
1,7632499,7632828,329,7632602,13.42,8.90895,5.65739,7.03189
1,7639290,7639638,348,7639476,16.63,4.70182,2.93911,3.11745
1,7640625,7640873,248,7640694,10.73,5.77402,4.3685,4.10951
1,7645181,7645966,785,7645628,22,14.6345,6.74902,12.4739
1,7648823,7649427,604,7649203,38.1,38.346,14.6525,35.444
1,7655172,7655961,789,7655696,17.17,11.2084,6.05708,9.20446
1,7675025,7675373,348,7675182,27.9,14.8845,6.04166,12.7155
1,7675947,7676248,301,7676061,21.46,15.2573,7.48802,13.0661
1,7686645,7687338,693,7687241,15.56,5.31046,3.31229,3.67154
1,7688046,7688252,206,7688135,10.73,6.89598,5.12316,5.14754
1,7702245,7702456,211,7702308,9.12,4.33257,3.37408,2.76944
1,7703885,7704057,172,7703934,9.12,5.06808,3.84291,3.45636
1,7721307,7721571,264,7721479,10.73,5.94603,4.48335,4.26127
1,7723357,7723791,434,7723718,14.49,8.2328,5.05491,6.38781
1,7724849,7725223,374,7724992,21.46,15.2573,7.48802,13.0661
1,7728354,7728603,249,7728583,13.42,5.59393,3.67356,3.94023
1,7739522,7740296,774,7739894,47.76,33.8953,9.75151,31.1054
1,7744712,7744999,287,7744871,12.34,4.79185,3.33546,3.19959
1,7745493,7745840,347,7745682,13.42,7.82719,4.98445,6.01168
1,7748399,7749190,791,7748871,23.07,9.09299,4.01231,7.20459
1,7771591,7771870,279,7771662,11.81,6.23518,4.50825,4.52227
1,7776362,7776894,532,7776668,28.98,22.6855,9.78345,20.224
1,7786161,7786544,383,7786399,22.54,23.1607,11.9728,20.68
1,7816150,7816500,350,7816320,16.1,7.66459,4.27451,5.85628
1,7854917,7855411,494,7855065,12.88,9.08496,6.20016,7.19811
1,7857283,7857771,488,7857454,129.86,143.267,26.1715,139.22
1,7859412,7860038,626,7859713,25.76,14.0902,6.02632,11.9538
1,7874020,7874400,380,7874223,22,17.7101,8.45613,15.4216
1,7882438,7883153,715,7882574,37.03,16.8637,5.1637,14.6107
1,7885821,7886418,597,7886182,45.61,56.2898,22.1873,53.0354
1,7900019,7900819,800,7900655,32.2,13.7817,4.7423,11.66
1,7910573,7910745,172,7910639,11.81,7.6846,5.46858,5.8757
1,7919203,7919379,176,7919300,11.27,6.6783,4.59775,4.94305
1,7926906,7927786,880,7927169,41.85,52.1901,21.7991,49.0018
1,7932032,7933081,1049,7932164,19.85,18.7993,10.4271,16.4681
1,7942574,7943110,536,7942857,111.08,79.2929,11.2077,75.7367
1,7946529,7946847,318,7946678,15.56,10.2531,6.08877,8.29634
1,7951291,7951546,255,7951432,14.49,4.70046,3.09765,3.11737
1,7973684,7974013,329,7973846,30.05,6.22951,2.58747,4.51671
1,8005136,8006181,1045,8005987,31.12,36.3089,16.34,33.4546
1,8007248,8007455,207,8007314,12.34,10.1966,6.67092,8.24989
1,8039003,8039175,172,8039121,17.71,8.44714,4.67696,6.58876
1,8068691,8069715,1024,8069421,60.64,66.197,20.5453,62.7922
1,8080724,8081261,537,8080974,30.05,26.1257,10.7364,23.5508
1,8084294,8084496,202,8084330,12.34,6.14765,4.12294,4.4418
1,8087720,8087967,247,8087957,10.2,3.53412,2.79886,2.05441
1,8108139,8108750,611,8108629,25.22,27.4011,13.3375,24.7885
1,8110366,8110582,216,8110533,15.02,5.31046,3.20497,3.67154
1,8115030,8115232,202,8115133,13.42,11.5421,7.33254,9.51925
1,8124977,8125620,643,8125224,59.03,34.2015,7.50327,31.4035
1,8130523,8130909,386,8130813,10.2,7.71706,5.41784,5.90762
1,8136219,8136451,232,8136337,11.81,9.2473,6.51368,7.34654
1,8152458,8153173,715,8152794,19.85,16.182,8.77705,13.9597
1,8159661,8160201,540,8159815,17.17,14.6435,8.11796,12.4826
1,8168611,8169153,542,8168987,18.78,15.0181,8.32536,12.8421
1,8169475,8170857,1382,8169968,22,17.7101,8.45613,15.4216
1,8185471,8186319,848,8185883,39.71,39.3862,15.0616,36.4626
1,8196750,8197257,507,8197140,20.93,13.9532,7.15648,11.823
1,8201573,8202087,514,8201737,35.95,35.3925,14.5025,32.5659
1,8204630,8205407,777,8204881,29.51,27.3806,11.9753,24.7727
1,8212704,8213083,379,8212950,23.07,15.6349,7.06393,13.4304
1,8218562,8218866,304,8218715,17.17,10.4329,5.61534,8.46284
1,8221423,8222542,1119,8222413,20.39,20.1225,10.6954,17.7475
1,8232574,8232798,224,8232651,17.17,8.44714,4.54281,6.58876
1,8234566,8234738,172,8234589,8.05,6.07118,4.60299,4.3716
1,8235393,8235892,499,8235760,16.63,11.9584,6.92098,9.91801
1,8238508,8238680,172,8238583,9.12,7.09034,5.1489,5.31608
1,8245917,8246247,330,8245999,9.12,4.33257,3.37408,2.76944
1,8250132,8250304,172,8250169,7.51,5.09684,4.33004,3.4742
1,8268852,8269332,480,8268967,17.17,12.2728,6.68061,10.2199
1,8269862,8270034,172,8269972,11.27,7.56634,5.16357,5.76464
1,8275560,8276300,740,8275872,21.46,13.6523,6.59157,11.5373
1,8301581,8301875,294,8301719,30.05,25.0265,10.1337,22.4866
1,8310707,8311264,557,8311003,43.46,55.4976,22.618,52.2575
1,8328714,8329021,307,8328906,10.73,4.64013,3.62547,3.06041
1,8329396,8329948,552,8329562,31.12,13.3315,4.69084,11.231
1,8349326,8349872,546,8349637,27.37,21.8929,9.45556,19.4551
1,8350543,8351275,732,8350843,28.98,27.8083,12.8017,25.1845
1,8362057,8362803,746,8362344,331.62,537.387,83.155,532.211
1,8365507,8365982,475,8365648,18.78,11.955,6.45596,9.91643
1,8376808,8376993,185,8376930,13.42,10.6284,6.75114,8.65216
1,8383396,8383600,204,8383483,10.73,8.15019,5.96777,6.31189
1,8408232,8408520,288,8408369,9.66,6.51479,5.0325,4.79297
1,8408808,8409104,296,8408825,11.27,8.47307,5.74589,6.61423
