chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
1,4889318,4889823,505,4889532,45.43,27.7036,7.73595,25.4997
1,4897275,4897749,474,4897474,53,19.8089,4.50025,17.7585
1,4903410,4904226,816,4904018,43.16,18.0784,4.90662,16.0676
1,4956090,4956295,205,4956291,20.44,4.02702,2.38267,2.57038
1,4969494,4969808,314,4969638,25.74,13.5662,5.77819,11.6704
1,4986464,4986807,343,4986595,22.72,10.2238,4.74312,8.43626
1,4988879,4989486,607,4989409,18.17,8.80633,4.56705,7.0771
1,5005910,5006239,329,5006159,15.14,5.99603,3.56689,4.40027
1,5012719,5013170,451,5012922,50.73,29.0576,7.39021,26.8266
1,5014369,5014620,251,5014503,26.5,11.6948,4.76093,9.85859
1,5016552,5016803,251,5016671,21.2,6.40804,3.1716,4.79368
1,5028926,5029287,361,5029013,34.07,6.48095,2.50524,4.86074
1,5056161,5056977,816,5056655,44.67,16.9515,4.5674,14.9672
1,5072835,5073243,408,5073011,66.63,44.9915,9.66177,42.5325
1,5079009,5079222,213,5079099,21.2,9.46042,4.44024,7.70307
1,5100007,5100494,487,5100330,30.29,7.09779,2.84431,5.44587
1,5118368,5119193,825,5118772,46.95,26.4404,7.20119,24.2577
1,5135462,5136221,759,5135799,138.57,167.235,31.9957,163.923
1,5139904,5140253,349,5140100,35.59,24.2064,8.46743,22.0656
1,5141224,5141667,443,5141464,49.22,33.6928,9.11381,31.389
1,5144837,5145741,904,5145409,58.3,46.3277,11.8607,43.8534
1,5151181,5151870,689,5151571,33.32,11.1278,3.81291,9.30958
1,5155538,5155883,345,5155725,34.83,25.6178,9.46539,23.4485
1,5170089,5171066,977,5170742,36.34,22.5515,7.46899,20.4425
1,5198590,5199368,778,5198786,30.29,10.6508,3.91093,8.84741
1,5207303,5208193,890,5207860,77.23,81.5465,20.6669,78.7296
1,5209059,5209317,258,5209203,16.66,7.66459,4.41452,5.98231
1,5211135,5211391,256,5211323,12.87,5.12571,3.66462,3.58301
1,5213772,5214070,298,5213963,34.83,10.9108,3.72847,9.1003
1,5226995,5227315,320,5227120,22.72,11.9626,5.56769,10.1179
1,5229154,5230690,1536,5230402,34.83,19.6397,6.75411,17.5922
1,5240962,5241996,1034,5241467,46.95,22.6649,5.99319,20.5532
1,5245726,5246078,352,5245777,24.99,9.79599,4.33119,8.02209
1,5255725,5256291,566,5256041,53.76,37.8617,9.9015,35.4982
1,5260966,5261339,373,5261232,43.92,9.77917,2.96578,8.00796
1,5276130,5276421,291,5276219,24.99,15.2291,6.86505,13.2852
1,5304435,5304677,242,5304561,21.2,12.4171,5.86492,10.555
1,5315557,5315847,290,5315719,24.99,15.2291,6.86505,13.2852
1,5328797,5329002,205,5328866,14.39,6.57083,4.06468,4.94352
1,5330967,5331989,1022,5331214,74.96,41.6804,7.59614,39.2654
1,5355112,5355364,252,5355258,16.66,7.19566,4.16563,5.53945
1,5356847,5357499,652,5357156,49.22,42.6644,12.9076,40.2358
1,5365748,5366367,619,5365962,53.76,40.5565,10.952,38.1555
1,5392833,5393636,803,5393388,98.43,87.9132,16.2342,85.0476
1,5418515,5418967,452,5418632,33.32,22.3963,8.05639,20.2901
1,5425381,5425711,330,5425527,46.95,16.5821,4.34093,14.6071
1,5426101,5426429,328,5426384,19.69,7.41235,3.86959,5.74178
1,5431333,5432045,712,5431624,38.62,15.9632,4.84606,14.0034
1,5433338,5433750,412,5433483,69.66,61.966,15.0663,59.3224
1,5457077,5457465,388,5457261,22.72,5.86828,2.96445,4.2796
1,5467217,5467430,213,5467308,24.23,7.49248,3.3373,5.81914
1,5470319,5470556,237,5470431,37.86,15.5595,4.85741,13.6068
1,5471933,5472368,435,5472113,34.07,17.3343,5.72627,15.342
1,5476974,5477424,450,5477239,21.2,10.808,5.06588,9.00132
1,5506628,5507521,893,5507199,73.45,47.9799,9.30588,45.4875
1,5514774,5515248,474,5514973,50.73,29.2382,7.44874,27.0051
1,5523603,5524020,417,5523773,42.4,29.4034,9.01775,27.1682
1,5525803,5526292,489,5526157,31.04,11.3145,4.00558,9.49088
1,5533265,5533470,205,5533290,26.5,6.0158,2.75015,4.41853
1,5575891,5576229,338,5575997,20.44,7.83087,3.89184,6.14148
1,5576481,5577389,908,5577177,45.43,31.385,9.14089,29.1185
1,5606213,5607058,845,5606639,37.86,20.2698,6.47655,18.2075
1,5613297,5613653,356,5613462,22.72,13.3364,6.26497,11.4483
1,5649950,5650223,273,5650073,21.2,12.4171,5.86492,10.555
1,5662975,5663288,313,5663165,81.78,41.9984,6.89801,39.5785
1,5664988,5665548,560,5665224,36.34,18.7139,5.9771,16.6883
1,5683513,5684218,705,5683956,78.75,78.8625,19.1839,76.0683
1,5689864,5690070,206,5690011,20.44,7.09102,3.57401,5.43964
1,5695892,5696556,664,5696084,50.73,32.9941,8.73843,30.701
1,5697145,5697829,684,5697600,30.29,17.1827,6.36506,15.1943
1,5707380,5708370,990,5708159,220.34,326.586,58.4719,322.804
1,5716691,5716944,253,5716823,15.14,6.76502,3.96165,5.1303
1,5724780,5725097,317,5724894,38.62,12.8929,3.96165,11.017
1,5742112,5742720,608,5742444,30.29,8.10064,3.12875,6.40178
1,5745380,5745871,491,5745639,62.85,33.834,7.09799,31.5279
1,5751006,5751331,325,5751199,34.83,7.28108,2.7562,5.62197
1,5759450,5759821,371,5759621,90.86,52.5554,8.16554,50.0082
1,5765927,5766353,426,5766114,51.49,26.9403,6.56108,24.7471
1,5792388,5793004,616,5792764,277.13,286.659,25.2846,282.969
1,5793886,5794208,322,5794113,53,15.4258,3.6002,13.4777
1,5812479,5812774,295,5812595,20.44,10.1335,4.96275,8.34889
1,5872991,5873403,412,5873275,24.99,13.087,5.79424,11.2063
1,5873580,5873932,352,5873737,40.13,28.6743,9.12904,26.4539
1,5879162,5879467,305,5879281,43.16,20.2766,5.54073,18.2142
1,5887233,5887438,205,5887305,16.66,6.09976,3.60737,4.49927
1,5897763,5898137,374,5897936,24.99,9.44124,4.18675,7.68605
1,5920632,5920908,276,5920760,20.44,8.53187,4.20471,6.81348
1,5922108,5922588,480,5922408,39.37,21.6919,6.59162,19.6013
1,5924057,5924605,548,5924447,26.5,13.452,5.5003,11.5594
1,5927086,5927871,785,5927360,31.04,16.9422,6.04046,14.9584
1,5929235,5930071,836,5929509,27.26,15.7606,6.30071,13.8052
1,5938021,5938766,745,5938375,27.26,14.2995,5.65174,12.3843
1,5941646,5941975,329,5941822,19.69,7.54427,3.92987,5.86824
1,5950731,5951155,424,5950993,37.86,23.5306,7.77186,21.4002
1,5971321,5971631,310,5971488,12.87,5.05537,3.62292,3.52456
1,5991713,5992087,374,5991760,27.26,12.0819,4.7406,10.2322
1,6011179,6011543,364,6011344,140.08,101.184,11.7566,98.2243
1,6018124,6018329,205,6018266,13.63,5.83374,3.86465,4.25018
1,6031765,6032383,618,6032048,122.66,66.3549,7.64775,63.6696
1,6039589,6040417,828,6040158,72.69,51.4144,10.5271,48.881
1,6060905,6061247,342,6061126,18.93,9.25272,4.98241,7.50465
1,6072526,6072909,383,6072736,24.99,11.6236,5.11608,9.78902
1,6076051,6076527,476,6076340,31.04,8.65647,3.20446,6.93336
1,6130419,6130690,271,6130606,20.44,11.5169,5.66489,9.68567
1,6161870,6162079,209,6161937,15.14,7.33522,4.2647,5.66609
1,6164699,6165004,305,6164838,24.23,14.5125,6.30749,12.5912
1,6170570,6170871,301,6170703,79.5,38.4516,6.34644,36.0813
1,6182534,6183004,470,6182820,38.62,20.5058,6.36154,18.4387
1,6191708,6192128,420,6191933,84.8,55.1192,9.53387,52.5453
1,6197624,6198260,636,6197879,60.57,39.0204,8.86608,36.6402
1,6202868,6203465,597,6203146,195.35,219.439,29.1327,215.941
1,6224566,6224872,306,6224731,18.93,5.46,3.14845,3.89513
1,6232214,6232687,473,6232475,134.02,160.095,30.6659,156.812
1,6268361,6268625,264,6268538,39.37,13.5438,4.03737,11.6494
1,6296633,6297076,443,6296774,52.25,11.6376,2.9581,9.80241
1,6333316,6333667,351,6333481,16.66,3.75727,2.52259,2.32136
1,6342421,6342681,260,6342600,27.26,13.5827,5.34747,11.6867
1,6355576,6356143,567,6355910,51.49,38.4231,10.5462,36.0528
1,6356363,6356844,481,6356657,53.76,27.631,6.53463,25.4289
1,6362630,6362962,332,6362824,34.83,15.4229,5.15919,13.475
1,6371065,6371815,750,6371479,63.6,43.8151,9.85488,41.3717
1,6378527,6378841,314,6378655,27.26,10.202,4.03696,8.4155
1,6390055,6390318,263,6390145,56.79,15.5037,3.5291,13.554
1,6393949,6394590,641,6394169,50.73,13.6831,3.44877,11.785
1,6396726,6397885,1159,6397098,87.08,54.1574,8.80764,51.5937
1,6408823,6409526,703,6409013,59.82,55.8508,15.7989,53.2702
1,6421640,6422077,437,6421827,64.36,38.9764,8.1701,36.5966
1,6449677,6450034,357,6449863,49.22,33.6928,9.11381,31.389
1,6451436,6451766,330,6451601,25.74,16.201,7.06507,14.2337
1,6453059,6453465,406,6453269,53.76,48.5263,14.4661,46.0252
1,6477868,6478805,937,6478368,46.19,38.2629,11.7971,35.8947
1,6490671,6491130,459,6490934,23.47,12.663,5.66368,10.7949
1,6491749,6492401,652,6492175,44.67,29.3761,8.60961,27.1416
1,6492693,6493350,657,6493048,166.58,172.816,23.9401,169.481
1,6494045,6494337,292,6494241,21.96,11.7967,5.7396,9.95604
1,6508448,6508964,516,6508831,28.02,18.3673,7.25397,16.3489
1,6516438,6516653,215,6516612,15.14,6.50604,3.82689,4.88461
1,6518578,6518987,409,6518752,28.02,17.5733,6.87825,15.5761
1,6556975,6557222,247,6557050,35.59,12.4287,4.06531,10.5659
1,6564489,6564848,359,6564605,33.32,7.61409,2.8431,5.93343
1,6571284,6571588,304,6571485,19.69,5.28566,2.95526,3.73371
1,6592969,6593242,273,6593090,21.2,12.4171,5.86492,10.555
1,6596333,6596695,362,6596472,21.2,11.5917,5.44815,9.75791
1,6598716,6599452,736,6598989,106.76,125.684,28.4679,122.572
1,6610975,6611409,434,6611058,21.96,7.86101,3.87811,6.17045
1,6614544,6615024,480,6614730,31.8,17.5343,6.43173,15.538
1,6624617,6624887,270,6624749,43.92,8.20393,2.64216,6.49757
1,6645050,6645771,721,6645533,144.62,117.422,14.5623,114.36
1,6648119,6648410,291,6648229,22.72,9.5767,4.45321,7.8164
1,6650505,6651058,553,6650892,40.13,28.4846,9.04671,26.2686
1,6668125,6668822,697,6668494,55.27,27.7008,6.25621,25.4969
1,6676465,6676891,426,6676670,34.83,20.6283,7.16611,18.5571
1,6685241,6685688,447,6685485,33.32,21.1945,7.51395,19.1138
1,6689962,6690403,441,6690219,39.37,13.5438,4.03737,11.6494
1,6706886,6707141,255,6706999,18.93,8.63095,4.65646,6.90939
1,6716839,6717276,437,6717080,102.22,91.4348,16.3065,88.5434
1,6726724,6727285,561,6727012,160.52,130.196,14.684,127.059
1,6734331,6734666,335,6734499,43.92,18.0784,4.99076,16.0676
1,6752865,6753277,412,6753055,37.1,17.6823,5.44316,15.6805
1,6762270,6762601,331,6762428,39.37,25.1353,7.91641,22.9784
1,6766467,6766953,486,6766769,65.12,23.0702,4.40787,20.9499
1,6779594,6779864,270,6779713,15.9,7.33522,4.46473,5.66609
1,6786684,6787456,772,6787085,497.47,535.972,29.3218,531.883
1,6800182,6800750,568,6800407,29.53,6.60034,2.77548,4.97212
1,6818687,6819199,512,6818892,61.33,35.8443,7.72153,33.511
1,6828236,6828695,459,6828494,62.85,40.2252,8.92957,37.8282
1,6899051,6899850,799,6899465,127.96,159.84,34.0687,156.558
1,6917622,6918256,634,6918123,34.07,14.5813,4.76864,12.6576
1,6927126,6927582,456,6927317,21.96,11.0597,5.36411,9.24293
1,6945293,6945732,439,6945528,49.97,12.0431,3.18589,10.1947
1,6970776,6971289,513,6971034,40.89,26.5338,8.37761,24.3489
1,7002687,7003185,498,7002979,28.77,10.8899,4.2533,9.0807
1,7005107,7005398,291,7005247,40.89,18.3455,5.39447,16.3283
1,7022826,7023042,216,7022863,28.02,8.10414,3.22578,6.4051
1,7028856,7029389,533,7029061,24.23,11.133,4.75588,9.31408
1,7032476,7033182,706,7032934,59.06,26.1856,5.46005,24.0064
1,7035578,7035906,328,7035703,20.44,9.40939,4.61261,7.65493
1,7042706,7043156,450,7042941,76.48,37.6861,6.45632,35.3263
1,7075022,7075304,282,7075170,30.29,14.3451,5.21458,12.4282
1,7083455,7083829,374,7083600,22.72,5.86828,2.96445,4.2796
1,7099142,7099442,300,7099281,21.96,5.34426,2.8698,3.78544
1,7102839,7103577,738,7103235,169.61,135.426,14.3792,132.26
1,7113982,7114238,256,7114140,23.47,7.60524,3.49611,5.92582
1,7116098,7116525,427,7116191,25.74,9.58974,4.09248,7.82825
1,7117016,7117972,956,7117426,38.62,30.1372,10.4655,27.8901
1,7119671,7120082,411,7119832,21.96,11.7967,5.7396,9.95604
1,7139586,7140046,460,7139879,47.7,33.8953,9.74055,31.5883
1,7142262,7142467,205,7142347,14.39,6.57083,4.06468,4.94352
1,7168845,7169207,362,7168958,23.47,7.60524,3.49611,5.92582
1,7182681,7182894,213,7182835,37.1,9.78053,3.17518,8.00876
1,7185700,7186900,1200,7185945,78.75,58.342,11.4827,55.7357
1,7193531,7194063,532,7193932,19.69,6.46191,3.44781,4.84269
1,7224120,7224823,703,7224424,56.79,15.9559,3.61181,13.9962
1,7227577,7227805,228,7227701,21.2,6.40804,3.1716,4.79368
1,7235674,7235981,307,7235782,14.39,5.45279,3.46232,3.88913
1,7237610,7238378,768,7238191,30.29,13.6227,4.94273,11.7257
1,7268772,7269678,906,7269121,109.03,109.023,20.2717,106.014
1,7290760,7291098,338,7290980,20.44,9.71629,4.75952,7.95162
1,7298827,7299333,506,7299133,26.5,17.1893,7.2651,15.1991
1,7313694,7314108,414,7313776,22.72,6.99767,3.38794,5.35078
1,7327656,7327937,281,7327839,18.17,5.85335,3.19541,4.26563
1,7331996,7332448,452,7332247,37.1,25.5878,8.49546,23.4216
1,7334186,7334415,229,7334267,35.59,10.9802,3.65147,9.16748
1,7361211,7361784,573,7361462,56.79,50.1124,14.1813,47.5939
1,7371784,7372001,217,7371879,28.02,9.90726,3.80711,8.12944
1,7373867,7374437,570,7374019,38.62,6.49422,2.41933,4.87374
1,7376282,7376562,280,7376368,48.46,8.17218,2.473,6.468
1,7378711,7379129,418,7378925,60.57,32.6467,7.00511,30.3605
1,7392797,7393295,498,7392992,42.4,16.9593,4.71766,14.9748
1,7396540,7397034,494,7396809,80.26,62.9442,12.4349,60.2911
1,7408792,7409335,543,7409060,40.13,20.1593,5.87584,18.1026
1,7415335,7415557,222,7415509,20.44,7.09102,3.57401,5.43964
1,7418269,7418850,581,7418487,40.13,24.3265,7.35531,22.1846
1,7424416,7424630,214,7424618,16.66,4.7887,2.98279,3.2735
1,7425495,7426234,739,7425779,81.78,69.0387,14.3298,66.3281
1,7499151,7499459,308,7499276,21.2,3.75708,2.22012,2.32136
1,7501191,7501544,353,7501332,41.65,18.6168,5.33066,16.5927
1,7511116,7511398,282,7511223,25.74,15.4524,6.68608,13.5036
1,7521464,7522437,973,7522075,62.09,60.4594,16.6664,57.8303
1,7529722,7530079,357,7529907,34.07,20.9885,7.16514,18.9127
1,7530552,7530801,249,7530679,24.99,6.96909,3.24839,5.32484
1,7532480,7532881,401,7532596,28.77,18.7094,7.61265,16.6839
1,7534363,7534594,231,7534431,19.69,5.79708,3.16555,4.21841
1,7534910,7535692,782,7535327,52.25,26.7654,6.35392,24.5755
1,7541577,7542310,733,7542028,92.38,93.5674,20.1743,90.6608
1,7578339,7578895,556,7578635,62.09,26.3851,5.25744,24.203
1,7584139,7584669,530,7584412,34.83,25.6178,9.46539,23.4485
1,7598335,7598772,437,7598548,53.76,27.631,6.53463,25.4289
1,7622890,7623207,317,7623034,50.73,23.5351,5.74794,21.4043
1,7624980,7625322,342,7625173,22.72,9.8951,4.59471,8.11774
1,7627930,7628413,483,7627996,18.93,4.75456,2.84709,3.24037
1,7632199,7632738,539,7632601,27.26,10.6325,4.19269,8.83303
1,7633038,7633456,418,7633213,60.57,49.348,12.5791,46.8375
1,7636778,7637216,438,7636877,34.83,15.8246,5.29999,13.8684
1,7682656,7683302,646,7682803,24.23,14.4043,6.25433,12.486
1,7699216,7699922,706,7699519,33.32,16.81,5.71937,14.83
1,7700204,7700991,787,7700504,114.34,138.503,30.4682,135.322
1,7732602,7732904,302,7732752,37.1,20.2698,6.35035,18.2075
1,7739720,7739992,272,7739861,30.29,11.4423,4.17249,9.61562
1,7754738,7755213,475,7754936,24.23,4.32837,2.29363,2.84799
1,7776450,7776913,463,7776626,93.89,76.8915,13.9937,74.1135
1,7781247,7781864,617,7781759,24.99,13.4839,5.98575,11.5908
1,7790691,7790941,250,7790830,30.29,17.9532,6.70039,15.945
1,7801618,7802281,663,7802096,23.47,9.62389,4.29762,7.86124
1,7803207,7803600,393,7803406,33.32,18.4236,6.34604,16.4041
1,7806161,7806480,319,7806356,28.02,9.99919,3.83808,8.21852
1,7857285,7857778,493,7857490,138.57,133.407,19.9379,130.252
1,7857950,7858364,414,7858168,20.44,11.5169,5.66489,9.68567
1,7869328,7869893,565,7869752,41.65,13.3765,3.87684,11.4876
1,7874936,7875174,238,7875033,21.2,11.5917,5.44815,9.75791
1,7883129,7883340,211,7883206,19.69,7.99138,4.13737,6.29644
1,7919551,7919900,349,7919700,44.67,27.0271,7.7152,24.8327
1,7927538,7927754,216,7927603,17.42,7.07486,3.90941,5.42491
1,7937314,7937578,264,7937419,18.93,9.77723,5.26484,8.00639
1,7951319,7951670,351,7951485,45.43,21.4172,5.67966,19.3307
1,7966877,7967175,298,7966917,14.39,6.57083,4.06468,4.94352
1,7975299,7975527,228,7975343,30.29,11.3412,4.13855,9.51655
1,8007182,8007518,336,8007341,32.56,18.7537,6.7118,16.7263
1,8021861,8022580,719,8022338,171.12,187.528,26.8441,184.137
1,8026011,8026509,498,8026180,56.79,35.8773,8.60019,33.5439
1,8034281,8034560,279,8034438,23.47,13.3632,6.00559,11.4747
1,8038882,8039262,380,8039100,37.1,15.5595,4.76277,13.6068
1,8073055,8073314,259,8073216,22.72,5.89888,2.97561,4.30897
1,8076373,8076591,218,8076427,13.63,5.83374,3.86465,4.25018
1,8078050,8078499,449,8078246,22.72,13.3364,6.26497,11.4483
1,8103032,8103642,610,8103373,24.23,9.93799,4.26182,8.15897
1,8110248,8110596,348,8110418,38.62,18.4972,5.6595,16.4755
1,8121879,8122479,600,8122198,219.58,211.043,21.149,207.572
1,8124919,8125530,611,8125220,89.35,60.3506,10.0442,57.7238
1,8140869,8141186,317,8141086,25.74,8.87152,3.82062,7.14008
1,8158998,8159218,220,8159072,17.42,6.77052,3.76206,5.13541
1,8182389,8182697,308,8182447,33.32,8.84019,3.1657,7.11047
1,8197038,8197827,789,8197281,34.83,14.1848,4.73949,12.2756
1,8206025,8206303,278,8206188,22.72,10.0184,4.65012,8.2365
1,8215831,8216269,438,8216047,18.93,5.85335,3.32161,4.26563
1,8222048,8222570,522,8222291,90.11,100.842,24.0673,97.8847
1,8283168,8283943,775,8283665,153.71,121.804,14.0644,118.716
1,8301476,8302033,557,8301737,184,166.654,18.4996,163.344
1,8309410,8309768,358,8309632,18.93,7.28745,3.98593,5.6259
1,8311052,8311325,273,8311165,22.72,13.3364,6.26497,11.4483
1,8312174,8312725,551,8312342,31.04,12.7582,4.48177,10.8864
1,8322550,8322998,448,8322675,17.42,8.93975,4.86478,7.20266
1,8330226,8330440,214,8330315,17.42,5.87412,3.34216,4.28472
1,8362157,8362593,436,8362390,140.84,150.35,24.8183,147.112
1,8363677,8363898,221,8363837,21.2,7.79857,3.72441,6.11084
1,8408285,8409112,827,8408514,37.1,22.3074,7.12722,20.2058
1,8409504,8409825,321,8409641,24.23,9.79599,4.20499,8.02209
1,8410555,8411247,692,8410992,67.39,22.8287,4.27435,20.713
1,8420963,8421430,467,8421136,22.72,11.9085,5.54103,10.0645
1,8429654,8429926,272,8429856,29.53,6.60034,2.77548,4.97212
1,8430377,8430592,215,8430453,32.56,5.61949,2.39707,4.04838
1,8440922,8442082,1160,8441529,124.18,131.883,23.5963,128.737
1,8442866,8443773,907,8443291,29.53,20.2458,8.06521,18.1852
1,8449143,8449707,564,8449454,28.02,10.8899,4.14513,9.0807
1,8456550,8456938,388,8456700,26.5,11.0139,4.49004,9.19834
1,8462360,8462629,269,8462463,29.53,6.60034,2.77548,4.97212
1,8477854,8478482,628,8478394,17.42,8.93975,4.86478,7.20266
1,8496861,8497088,227,8496970,24.23,11.5777,4.94705,9.7448
1,8497586,8497966,380,8497720,21.2,12.4171,5.86492,10.555
1,8510159,8510753,594,8510352,49.97,25.2043,6.37179,23.0452
1,8512243,8512612,369,8512427,47.7,29.2065,7.95147,26.9737
1,8532720,8533330,610,8532906,41.65,6.63725,2.36918,5.00705
1,8534801,8535042,241,8534944,17.42,5.55863,3.19932,3.98976
1,8535701,8535906,205,8535802,21.96,8.02004,3.94644,6.3247
1,8537444,8537817,373,8537670,43.16,31.5358,9.62607,29.2665
1,8579508,8580082,574,8579803,36.34,16.8787,5.33499,14.897
1,8580547,8580864,317,8580697,20.44,11.1109,5.45441,9.29342
1,8584924,8585299,375,8585042,27.26,8.74288,3.53234,7.01502
1,8587377,8587699,322,8587517,21.2,11.6472,5.4757,9.81189
1,8590069,8590926,857,8590319,30.29,8.10064,3.12875,6.40178
1,8596643,8597024,381,8596895,40.13,9.33966,2.93792,7.58812
1,8601993,8602243,250,8602135,23.47,10.3656,4.61315,8.57349
1,8603817,8604130,313,8604013,21.2,11.7967,5.5503,9.95604
1,8610636,8611207,571,8610897,58.3,55.0825,15.6662,52.5095
1,8612310,8612568,258,8612453,22.72,13.3364,6.26497,11.4483
1,8613384,8613754,370,8613638,17.42,8.93975,4.86478,7.20266
1,8637051,8637478,427,8637245,57.55,43.4375,11.036,40.9982
1,8640312,8640733,421,8640575,28.77,18.3673,7.44327,16.3489
1,8689103,8689410,307,8689207,19.69,8.64533,4.44974,6.92346
1,8695309,8696280,971,8695749,82.53,72.3896,15.2169,69.6505
1,8701577,8701917,340,8701755,20.44,8.71601,4.28881,6.98969
1,8707207,8707475,268,8707347,19.69,8.17944,4.22612,6.47473
1,8711403,8711907,504,8711585,27.26,16.0809,6.44808,14.1174
1,8723774,8725181,1407,8724550,177.18,219.356,35.6363,215.858
1,8728100,8728747,647,8728463,25.74,15.2048,6.56303,13.2658
1,8731170,8731780,610,8731227,24.23,8.6036,3.74332,6.88298
1,8733341,8733843,502,8733532,30.29,20.0835,7.6779,18.0292
1,8751679,8752239,560,8751832,41.65,15.5204,4.43759,13.5704
1,8752574,8752784,210,8752665,32.56,10.5026,3.73085,8.7062
1,8764419,8764787,368,8764651,18.17,7.28745,3.83449,5.6259
1,8783112,8783608,496,8783365,52.25,44.3741,12.7459,41.9234
1,8797595,8797961,366,8797697,28.77,8.09835,3.30812,6.39999
1,8798944,8799728,784,8799382,33.32,22.3123,8.0178,20.2105
1,8803155,8803771,616,8803433,59.82,56.4161,16.0663,53.8271
1,8809514,8809770,256,8809612,20.44,8.71601,4.28881,6.98969
1,8814124,8814785,661,8814302,35.59,18.5163,6.09796,16.4935
1,8892855,8893874,1019,8893263,115.09,110.412,18.9538,107.394
1,8907926,8908235,309,8907956,18.17,6.50508,3.47958,4.88379
1,8908996,8909460,464,8909186,46.95,32.8153,9.58911,30.5252
